Wind speed,Output power,Nacelle temperature,Generator speed,Pitch motor temperature 1,Pitch motor temperature 2,Pitch motor temperature 3,Pitch angle 1,Pitch angle 2,Pitch angle 3,Pitch torque 1,Pitch torque 2,Pitch torque 3
4.25,196.8,10.1,1100.7,21,19,23,0,0,0,-7.68,-3.37,-5.65
4.24,196.9,10.3,1099.4,23,20,24,0,0,0,-8.2,-3.9,-4.88
4.27,183.5,10.2,1099,24,21,24,0,0,0,-4.71,-5.74,-4.63
4.2,171.1,10.5,1100.5,27,24,27,0,0,0,-4.92,-5.74,-7.22
4.23,174.7,10.3,1099.2,27,24,27,0,0,0,-7.06,-5.56,-5.72
4.2,198.3,10.6,1101,27,24,27,0,0,0,-5.4,-5.63,-6.01
4.23,162.7,10.8,1099.5,29,26,29,0,0,0,-5.8,-5.33,-6.33
4.26,192.7,13.4,1100.3,29,26,29,0,0,0,-6.16,-4.97,-7.32
4.26,190.8,12.2,1099.9,30,26,30,0,0,0,-8.36,-5.41,-6.2
4.24,192.8,13.1,1099,30,26,30,0,0,0,-7.93,-4.81,-6.1
4.22,187.5,13.3,1100.9,30,26,30,0,0,0,-6.25,-4.87,-7.33
4.25,184.9,13,1099.1,30,26,30,0,0,0,-5.1,-4.72,-5.9
4.29,157.4,13.2,1098.2,30,26,30,0,0,0,-4.03,-5.05,-5.97
4.29,185.6,10.4,1101.5,30,27,31,0,0,0,-4.19,-6.54,-7.56
4.2,162.3,10.5,1099.8,29,27,31,0,0,0,-6.93,-4.03,-7.29
4.2,172.4,10.2,1098.3,29,27,30,0,0,0,-2.89,-5.37,-7.27
4.28,193.5,10.3,1101.5,29,26,30,0,0,0,-4.35,-5.37,-7.33
4.23,195.2,10.1,1103.8,29,26,30,0,0,0,-2.62,-6.49,-7.29
4.29,160.2,10.2,1099.5,29,26,30,0,0,0,-5.28,-6.29,-7.31
4.29,180.3,14,1099.5,27,26,29,0,0,0,-6.28,-6.33,-5.47
4.25,190.9,13.4,1099.2,27,26,29,0,0,0,-6.12,-6.22,-5.44
4.22,196.7,13.2,1101,27,26,29,0,0,0,-5.17,-5.86,-7.62
4.24,192.2,12.8,1099.5,27,26,29,0,0,0,-6.29,-6.31,-5.36
4.23,194.2,13.2,1101,29,26,30,0,0,0,-2.74,-5.9,-6.78
4.25,176,13,1100.5,29,26,30,0,0,0,-2.98,-4.19,-6.79
4.29,158.8,10.6,1098.5,29,27,31,0,0,0,-7.29,-6.07,-7.38
4.23,179.8,10.1,1097.5,20,17,21,0,0,0,-6.92,-3.23,-7.81
4.2,149.2,13.1,1100.1,26,24,27,0,0,0,-4.87,-6.26,-7.36
4.21,196.8,14.3,1100.3,23,20,24,0,0,0,-5.79,-6.08,-5.1
4.29,197,14.7,1100.5,33,31,33,0,0,0,-3.7,-5.53,-6.83
4.32,189.9,14.3,1099,20,17,20,0,0,0,-6.38,-4.8,-5.56
4.38,191.8,11.2,1101,24,21,24,0,0,0,-4.87,-4.65,-6.89
4.37,183,10.8,1100.7,20,16,20,0,0,0,-3.68,-4.33,-4.6
4.38,185.1,10.2,1100.2,20,17,21,0,0,0,-6.5,-5.75,-8.99
4.3,191.6,10.1,1100.1,21,19,21,0,0,0,-4.16,-5.82,-4.19
4.39,189.1,10.4,1100.1,29,26,29,0,0,0,-5.58,-4.99,-6.67
4.39,199.9,13.4,1101,29,26,29,0,0,0,-4.7,-4.97,-6.01
4.34,187.6,13.5,1100.5,30,26,30,0,0,0,-6.54,-4.72,-7.16
4.35,156.5,12.8,1101.3,30,26,30,0,0,0,-5.54,-4.72,-7.15
4.3,145.6,13.5,1100.5,30,26,30,0,0,0,-7.65,-4.8,-7.02
4.35,131.3,11.9,1098.4,26,24,27,0,0,0,-4.05,-6.4,-7.94
4.33,190,14.4,1099.8,26,23,27,0,0,0,-4.01,-6.31,-5.62
4.33,147.5,11.3,1098.8,21,19,23,0,0,0,-6.52,-7.44,-4.78
4.37,186.7,14.6,1098.2,24,21,24,0,0,0,-4.85,-6.61,-5.76
4.42,173.1,14.6,1099.5,29,26,29,0,0,0,-5.78,-4.69,-5.07
4.49,139.3,13.6,1100.1,20,17,20,0,0,0,-4.39,-5.38,-4.21
4.48,192.7,11.5,1099,27,24,27,0,0,0,-5.47,-4.7,-4.81
4.49,195.9,10.6,1099.3,31,27,31,0,0,0,-5.24,-5.65,-6.45
4.4,198.4,10.1,1101.2,20,19,21,0,0,0,-8.18,-4.67,-5.03
4.4,192.2,10.1,1101.4,23,20,23,0,0,0,-5.85,-6.47,-8.7
4.4,189.9,10.4,1099.2,29,26,29,0,0,0,-5.87,-5.85,-6.76
4.4,199.2,12.7,1101.3,30,26,30,0,0,0,-6.15,-5.01,-7.02
4.4,196.6,13.2,1100,30,26,30,0,0,0,-6.44,-4.62,-6.25
4.4,190.8,13.4,1099.7,30,26,30,0,0,0,-6.26,-4.74,-5.89
4.47,157.8,10.4,1095.3,29,27,31,0,0,0,-6.62,-4.49,-7.31
4.48,179.8,11.2,1104.9,23,20,23,0,0,0,-7.11,-4.49,-8.19
4.41,165.9,13.1,1099,26,23,26,0,0,0,-3.89,-6.64,-6.17
4.48,182.8,12.7,1100.3,27,24,27,0,0,0,-6.27,-5.8,-6.9
4.42,174.4,14.6,1099.2,23,21,24,0,0,0,-6.39,-6.12,-5.77
4.5,188.6,10.3,1099.8,21,19,21,0,0,0,-8.17,-3.43,-4.62
4.57,194.8,10.2,1099.8,21,19,21,0,0,0,-2.75,-5.92,-5.22
4.51,199.8,10.3,1102,29,26,29,0,0,0,-4.39,-5.73,-7.08
4.57,191.6,13.2,1101.3,30,26,30,0,0,0,-6.34,-4.9,-6.25
4.52,166.2,13.3,1099,30,26,30,0,0,0,-4.19,-4.94,-5.92
4.5,180.8,13,1101.6,30,26,30,0,0,0,-4.99,-4.46,-6.99
4.58,190.2,11.9,1103.5,23,20,24,0,0,0,-4.08,-4.58,-6.62
4.6,193.1,11.7,1099,27,24,27,0,0,0,-6.04,-5.92,-5
4.69,185.9,13.4,1101,30,26,30,0,0,0,-5.64,-4.69,-7.22
4.6,167.3,13.2,1100.1,30,26,30,0,0,0,-6.17,-4.88,-5.81
4.6,162.5,12.2,1099.9,30,26,30,0,0,0,-7.57,-3.35,-6.09
4.62,155.5,11.7,1098.3,30,26,30,0,0,0,-3.43,-5.51,-6.81
4.69,192,12.9,1100.5,26,23,26,0,0,0,-5.19,-3.88,-6.06
4.66,144.9,14.8,1102,20,19,21,0,0,0,-4.56,-3.26,-6.22
4.73,193.8,11.7,1099.5,29,27,30,0,0,0,-6.98,-6.24,-5.35
4.72,182.8,11,1101.3,31,27,30,0,0,0,-5.32,-5.62,-5.69
4.7,192.2,13.4,1099,30,26,30,0,0,0,-8.18,-4.6,-6.27
4.7,181.8,12.8,1100.2,30,26,30,0,0,0,-4.88,-5.36,-5.81
4.86,174.7,12.7,1099,30,26,30,0,0,0,-5.31,-4.56,-6.75
4.92,141.3,11.3,1096,23,19,23,0,0,0,-6.05,-4.59,-7.85
5.08,166.2,12.7,1098.5,27,24,27,0,0,0,-5.96,-7.23,-5.13
3.15,200.9,11.9,1103.2,26,23,26,0,0,0,-2.76,-3.8,-6.81
3.28,222.5,14,1134.1,34,30,33,0,0,0,-7.02,-5.84,-5.38
3.31,222.6,11.7,1129.5,30,27,30,0,0,0,-6.04,-5.65,-5.08
3.37,215.1,10.1,1125,29,27,31,0,0,0,-3.2,-5.13,-7.38
3.45,254.9,11.5,1189.7,20,17,21,0,0,0,-5.22,-6.92,-7.76
3.46,231,11.8,1147.9,31,27,30,0,0,0,-5.53,-7.12,-6.69
3.4,203.7,12.1,1110.2,26,24,27,0,0,0,-5.17,-6.69,-5.71
3.43,201.5,12.4,1104.5,26,23,26,0,0,0,-6.17,-3.94,-7.26
3.54,200.4,12.6,1105.8,31,27,30,0,0,0,-5.6,-6.17,-6.12
3.54,200.4,12.6,1105.8,31,27,30,0,0,0,-5.6,-6.17,-6.12
3.56,203.7,11.6,1113.7,29,26,29,0,0,0,-5.22,-4.7,-6.15
3.58,220.6,13.6,1128,34,30,33,0,0,0,-9.76,-5.75,-6.54
3.55,213.7,13,1124.2,29,26,30,0,0,0,-5.49,-6.73,-5.44
3.56,201.8,13.3,1105.9,29,27,30,0,0,0,-7.14,-5.53,-5.43
3.57,220.8,13,1132.2,27,23,27,0,0,0,-5.54,-7.29,-6.27
3.58,213.2,14.7,1122,30,27,31,0,0,0,-6.61,-5.06,-7.01
3.67,224.2,12.1,1186,31,27,30,0,0,0,-5.22,-3.9,-6.25
3.65,232.2,10.5,1158,33,29,31,0,0,0,-8.76,-5.93,-5.81
3.63,204.2,10.4,1106.8,33,29,30,0,0,0,-5.97,-6.14,-6.03
3.6,209.1,11.5,1111.5,30,26,30,0,0,0,-7.14,-5.9,-5.62
3.66,218.6,12,1133,26,23,26,0,0,0,-6.3,-5.74,-6.69
3.63,222.8,10.5,1135,29,26,30,0,0,0,-8.86,-6.03,-6.5
3.7,232.1,10.4,1156.7,33,29,31,0,0,0,-6.03,-6.35,-5.9
3.7,240.1,11.5,1181.5,30,26,30,0,0,0,-6.76,-5.93,-5.83
3.73,203.9,12.4,1108.3,26,23,26,0,0,0,-4.74,-5.29,-7.04
3.78,210.6,12.2,1121.5,27,24,27,0,0,0,-5.5,-4.09,-6.17
3.7,246,14.2,1182.5,34,30,33,0,0,0,-7.95,-4.94,-5.13
3.74,202.6,11.1,1106.2,23,20,23,0,0,0,-4.24,-4.94,-8.51
3.7,232,11.8,1144.5,23,20,24,0,0,0,-6.51,-5.28,-8.36
3.77,202.5,12.1,1104.5,23,21,24,0,0,0,-3.61,-5.8,-6.72
3.76,213.4,13.3,1126.7,27,24,27,0,0,0,-8.29,-4.89,-6.35
3.76,225.1,10,1137.5,30,27,31,0,0,0,-6.03,-7.19,-6.83
3.74,204.3,10.5,1113.5,29,26,30,0,0,0,-3.85,-6.48,-6.12
3.84,259.7,11.4,1205.4,23,20,24,0,0,0,-8.2,-5.2,-5.61
3.8,217.2,14.1,1139.5,24,21,24,0,0,0,-6.17,-6.44,-5.43
3.86,234.3,12.1,1153.9,29,27,30,0,0,0,-3,-5.82,-6.15
3.88,290.4,10.3,1240.2,34,30,33,0,0,0,-6.35,-6.94,-6.87
3.88,200.4,10.3,1104.5,33,29,30,0,0,0,-4.83,-5.91,-5.79
3.82,297,10.3,1249.5,33,29,31,0,0,0,-7.02,-6.85,-7.29
3.8,287.3,11.7,1237.9,31,27,30,0,0,0,-6.49,-6.59,-7.09
3.81,206.8,10.4,1107.5,30,26,30,0,0,0,-5.48,-4.86,-5.37
3.81,227.8,12.4,1140.9,26,23,26,0,0,0,-6.52,-5.31,-6.69
3.85,232.6,12.4,1181.5,26,23,27,0,0,0,-7.65,-3.75,-7.59
3.8,220.7,14.2,1140,29,26,30,0,0,0,-5.08,-5.21,-7.81
3.87,223.8,14,1136,30,26,30,0,0,0,-8.47,-5.79,-6.63
3.83,201,10.3,1104,23,20,24,0,0,0,-3.9,-6.15,-4.8
3.88,204.7,13.1,1109,30,26,30,0,0,0,-6.39,-5.01,-6.22
3.83,263.2,10,1201.7,29,26,30,0,0,0,-7,-6.45,-7.4
3.8,208.3,11.8,1116.5,30,26,30,0,0,0,-5.16,-4.42,-5.6
3.81,209.6,10.8,1117.7,30,27,31,0,0,0,-5.3,-5.69,-7.47
3.84,273.4,10.9,1218.5,30,27,31,0,0,0,-4.87,-5.4,-8.8
3.84,208.3,11.6,1110.2,23,20,23,0,0,0,-4.15,-7.33,-6.1
3.8,252.8,11.3,1186.5,23,20,24,0,0,0,-6.38,-6.38,-7.46
3.86,203.5,11.7,1106,24,21,24,0,0,0,-3.87,-5.26,-6.27
3.8,244.7,10.8,1182.3,29,26,30,0,0,0,-4.11,-4.47,-8.1
3.86,206.5,10,1116.6,29,26,30,0,0,0,-3.9,-5.96,-8.79
3.84,218.9,10.8,1133.4,29,26,29,0,0,0,-7.18,-6.45,-4.72
3.83,203.3,14.6,1108.8,21,19,23,0,0,0,-4.26,-3,-5.24
3.9,232.8,10.4,1151.6,20,17,20,0,0,0,-6.24,-4.01,-5.38
3.9,232.8,10.4,1151.6,20,17,20,0,0,0,-6.24,-4.01,-5.38
3.9,237.6,11.1,1163.3,20,17,21,0,0,0,-6.61,-6.65,-7.23
3.96,214,11.1,1127.2,20,17,21,0,0,0,-6.76,-5.83,-6.17
3.91,208.2,14.4,1118.7,26,23,27,0,0,0,-4.1,-4.1,-5.51
3.98,201.7,13.9,1134,26,24,27,0,0,0,-2.55,-6.04,-5.97
3.9,231.8,11.3,1148.8,30,27,30,0,0,0,-4.16,-5.86,-5.99
3.98,252.3,11,1200.3,30,27,30,0,0,0,-5.69,-5.73,-5.72
3.9,281,10.4,1217.7,30,27,30,0,0,0,-8.22,-4.9,-6.55
3.94,290,10.3,1243.8,34,30,33,0,0,0,-6.74,-6.68,-6.83
3.96,274.8,10.3,1215.5,34,30,33,0,0,0,-9.69,-5.13,-7.13
3.9,255.9,10.7,1193.8,31,27,30,0,0,0,-9.59,-4.74,-6.36
3.92,281.6,11.3,1232.8,30,26,30,0,0,0,-6.04,-4.48,-6.51
3.96,260.6,12.1,1198.7,30,26,30,0,0,0,-8.06,-6.45,-5.59
3.9,246.4,13.4,1189.7,27,23,27,0,0,0,-3.24,-6.01,-7.67
3.95,244.2,13.3,1177.2,27,23,27,0,0,0,-5.03,-4.29,-7.6
3.98,201.4,11.4,1122.5,23,20,23,0,0,0,-6.48,-4.34,-4.67
3.99,211.7,11.9,1117.6,26,24,27,0,0,0,-5.83,-6.08,-6.13
3.92,204.7,10.6,1104.5,31,27,31,0,0,0,-5.65,-5.93,-6.24
3.9,223.7,12.4,1140,30,26,30,0,0,0,-6.65,-5.17,-7.71
3.98,211.3,13.2,1120.9,30,26,30,0,0,0,-9.38,-4.6,-7.79
3.98,230.2,14.8,1151.2,30,27,31,0,0,0,-5.43,-6.12,-7.94
3.91,201.6,10.5,1104.5,29,27,31,0,0,0,-4.36,-5.88,-7.45
3.95,208.8,12.8,1116,29,26,30,0,0,0,-3.33,-3.89,-8.09
3.94,268.4,11.1,1208.4,30,27,31,0,0,0,-5.85,-6.47,-8.42
3.94,259.2,10.3,1200.5,30,27,31,0,0,0,-5.58,-6.05,-7.76
3.99,261.4,13.4,1205,26,24,27,0,0,0,-7.08,-5.24,-6.75
3.99,222.2,12.6,1142.5,27,24,27,0,0,0,-6.06,-6.4,-6.74
3.9,200.5,10,1104,29,26,30,0,0,0,-4.1,-6.29,-6.83
3.95,216.6,14.5,1150.3,20,17,20,0,0,0,-6.4,-8.26,-4.64
3.96,205.7,14.6,1109.5,36,33,37,0,0,0,-4.52,-5.63,-8.11
4.05,235.7,12.1,1156.7,20,17,21,0,0,0,-4.17,-5.01,-7.12
4.02,219.8,10.8,1142,20,19,21,0,0,0,-2.47,-6.31,-6.67
4.04,231.3,14.1,1153.3,26,24,27,0,0,0,-4.85,-5.9,-5.96
4.06,220.5,11.1,1142.2,30,27,30,0,0,0,-4.09,-5.97,-5.55
4,217.6,11.9,1129.5,30,27,30,0,0,0,-4.25,-5.44,-6.72
4.06,202.3,11.7,1111,30,27,30,0,0,0,-4.75,-4.23,-5.48
4.01,240.4,11.3,1164,30,27,30,0,0,0,-5.45,-5.67,-6.15
4.04,203.1,10.3,1112.3,33,29,31,0,0,0,-8.5,-4.97,-5.33
4.04,238.6,10.4,1156.8,31,27,31,0,0,0,-8.68,-5.92,-5.9
4.05,238.5,10.9,1172.1,31,27,30,0,0,0,-6.61,-5.72,-6.47
4.04,232.8,12.1,1158.7,30,27,29,0,0,0,-9.01,-4.55,-6.13
4.07,211.3,12,1119.5,31,27,30,0,0,0,-5.11,-6.14,-6.2
4,236.6,10.5,1164.5,30,26,30,0,0,0,-6.35,-4.89,-5.79
4.05,252.1,11.8,1189.8,30,26,29,0,0,0,-8.52,-3.85,-5.42
4.08,247.5,11.7,1188.5,30,26,29,0,0,0,-6.11,-3.96,-5.44
4.07,279.7,11.7,1224.3,30,26,30,0,0,0,-6.22,-5.27,-6.64
4.01,222.1,10.5,1139,30,26,30,0,0,0,-6.79,-5.72,-5.76
4.01,247,10.6,1201.9,30,26,30,0,0,0,-7.3,-6.01,-6.29
4.05,234.4,12.8,1161.3,26,23,26,0,0,0,-4.26,-6.15,-7.52
4,225.7,12.2,1142.4,26,23,26,0,0,0,-4.29,-5.69,-7.56
4.09,222.8,13.2,1139.5,26,23,26,0,0,0,-3.78,-5.45,-6.83
4.03,282.7,12.7,1254.2,26,23,27,0,0,0,-5.24,-6.52,-7.59
4.02,201.9,13.2,1113.5,27,23,27,0,0,0,-4.51,-5.44,-6.28
4.07,238.9,14.3,1127.2,29,26,30,0,0,0,-4.92,-5.49,-6.58
4,287.9,13.9,1246.8,31,27,31,0,0,0,-9.49,-5.34,-8.11
4.07,226.9,11.1,1148.2,20,17,21,0,0,0,-6.16,-6.22,-4.99
4.04,204.7,11.9,1108.8,27,24,27,0,0,0,-7.45,-3.77,-5.94
4,206.7,11.5,1111,27,24,27,0,0,0,-2.75,-4.12,-5.33
4.09,223,11.6,1122.3,29,26,29,0,0,0,-5.13,-6.08,-6.17
4.08,227.6,11,1151.5,31,27,31,0,0,0,-5.81,-4.08,-5.67
4.04,212.9,13.7,1118.1,34,30,33,0,0,0,-6.76,-5.04,-7.06
4.08,205.9,13.4,1111.5,30,26,30,0,0,0,-4.87,-5.25,-6.06
4.04,201,13.3,1104,30,26,30,0,0,0,-6,-4.18,-5.95
4.08,215.8,13.2,1128.7,30,26,30,0,0,0,-8.13,-5.47,-6.33
4.08,208.2,10.4,1118.7,29,26,30,0,0,0,-3.73,-5.42,-7.34
4.04,200.1,10.3,1102.7,29,26,30,0,0,0,-3.96,-5.42,-7.31
4,245.8,12.4,1177,26,24,27,0,0,0,-4.97,-5.88,-7.77
4.09,216.4,14.6,1125.6,19,16,20,0,0,0,-7.45,-4.92,-5.58
4.03,204.1,13.2,1108.7,29,26,30,0,0,0,-5.89,-6,-6.72
4.08,205.4,11.9,1112.3,29,26,30,0,0,0,-4.99,-6.54,-7.47
4.09,221.1,12.1,1132.2,30,27,31,0,0,0,-5.47,-6.03,-8.32
4.05,206.9,10.1,1111.3,20,19,21,0,0,0,-3.27,-4.8,-7.83
4.06,209.4,11.7,1122.1,23,20,23,0,0,0,-6.85,-4.78,-7.52
4.01,229.8,11.6,1150.8,23,21,24,0,0,0,-6.67,-7.5,-6.52
4.09,218.4,13.2,1126.2,26,23,26,0,0,0,-5.07,-7.63,-6.16
4.07,202.5,10.5,1111.7,30,27,31,0,0,0,-4.87,-5.62,-6.52
4.07,217,14.5,1125.5,21,20,23,0,0,0,-4.97,-3.14,-5.03
4.03,204.5,14.7,1109.8,33,30,34,0,0,0,-5.01,-5.45,-6.93
4.19,256.2,11.1,1186,20,17,21,0,0,0,-4.17,-6.44,-5.83
4.14,249.3,11.1,1186.5,20,17,21,0,0,0,-3.53,-6.24,-5.56
4.11,238.8,13.7,1159,26,23,27,0,0,0,-4.4,-5.46,-5.91
4.14,209.5,11.8,1115.4,29,27,30,0,0,0,-3.44,-6.24,-6.64
4.1,258.5,12,1178.5,30,27,30,0,0,0,-7.79,-5.98,-6.33
4.16,249.6,12.2,1193.5,30,27,30,0,0,0,-7.53,-4.14,-6.81
4.19,220.6,11.3,1125.5,30,27,30,0,0,0,-4.47,-6.44,-5.38
4.15,271.3,10.8,1206.7,31,27,30,0,0,0,-5.13,-6.02,-6.33
4.14,224,12.7,1151.2,31,27,30,0,0,0,-5.27,-6.45,-6.39
4.16,221.8,14.3,1115.8,21,19,21,0,0,0,-7.35,-6.38,-4.43
4.19,229.6,11.3,1152.5,26,23,26,0,0,0,-5.63,-3.49,-7.12
4.12,208.6,12.4,1105.5,26,23,26,0,0,0,-7.22,-3.55,-6.56
4.16,220.8,12.6,1143,26,23,26,0,0,0,-5.84,-4.99,-6.92
4.18,242.8,13.5,1167.9,27,24,27,0,0,0,-6.97,-3.61,-6.96
4.13,208.1,11.3,1116.6,23,20,23,0,0,0,-2.21,-4.86,-4.88
4.17,228,11.4,1151.2,23,20,23,0,0,0,-2.85,-4.9,-6.34
4.13,228.6,12.1,1152.5,27,24,27,0,0,0,-5.42,-4.5,-5.98
4.14,200.5,10.6,1104.5,31,27,31,0,0,0,-5.11,-3.98,-6
4.15,208.5,10.3,1115.6,23,20,24,0,0,0,-4.33,-6.2,-4.66
4.18,206.5,10.4,1114.5,29,26,29,0,0,0,-4.47,-5.65,-6.89
4.14,200.5,10.3,1102.5,29,26,29,0,0,0,-5.31,-6.1,-6.63
4.13,216.3,11.8,1128,30,26,30,0,0,0,-8.4,-4.86,-6.86
4.15,205,13.1,1110.5,30,26,30,0,0,0,-7.02,-3.35,-7.57
4.15,216.4,13.2,1130.5,30,26,30,0,0,0,-5.52,-5.05,-6.23
4.19,208.1,13.3,1115.3,30,26,30,0,0,0,-6.4,-5.16,-7.38
4.19,229,10.5,1149.5,30,27,31,0,0,0,-7.08,-5.82,-7.5
4.16,232.1,13.2,1157,29,26,30,0,0,0,-4.52,-6.35,-8.72
4.17,237.3,12,1164.3,29,26,30,0,0,0,-6.4,-6.56,-7.49
4.1,236.5,12.8,1165,29,26,30,0,0,0,-5.16,-5.92,-5.8
4.13,218,11.9,1131.7,29,26,30,0,0,0,-6.26,-6.55,-5.47
4.19,209.5,11.8,1118,30,26,30,0,0,0,-3.32,-5.99,-8.11
4.19,208.7,13.1,1117,29,26,30,0,0,0,-4.84,-5.7,-7.94
4.15,228.1,10.9,1151.8,30,27,31,0,0,0,-5.23,-5.81,-5.76
4.11,204.9,10.2,1113.9,20,17,21,0,0,0,-3.94,-6.72,-7.37
4.1,255.1,10.4,1191.5,21,19,23,0,0,0,-5.28,-5.13,-9.15
4.13,205.3,12.6,1111.1,26,23,27,0,0,0,-5.66,-5.99,-7.67
4.17,222.2,12.8,1137.5,26,24,27,0,0,0,-5.28,-5.49,-6.98
4.13,232.5,11.1,1159.6,29,26,30,0,0,0,-5.81,-6.17,-7.56
4.17,236.9,10.2,1163.5,29,26,30,0,0,0,-5.99,-4.8,-8.46
4.1,203.7,14.8,1106.2,29,27,30,0,0,0,-5.55,-5.21,-8.71
4.19,203.6,14.3,1108.9,38,36,37,0,0,0,-7.15,-6.39,-5.75
4.19,207,14.9,1111,36,33,37,0,0,0,-6.91,-4.99,-7.82
4.26,215.2,11.2,1128,20,17,21,0,0,0,-2.34,-5.01,-6.17
4.26,215.2,11.2,1128,20,17,21,0,0,0,-2.34,-5.01,-6.17
4.23,298.8,11,1249.8,23,20,24,0,0,0,-5.77,-6.79,-7.03
4.26,245.6,14.4,1174.7,27,23,27,0,0,0,-3.94,-6.08,-5.86
4.24,236,13.4,1161.6,26,23,27,0,0,0,-7.52,-4.15,-5.91
4.26,213,12.1,1126,30,27,30,0,0,0,-4.65,-6.51,-5.3
4.26,273.4,11.3,1220.6,31,29,30,0,0,0,-5.32,-6.66,-6.88
4.28,285.7,12.2,1240.7,30,27,30,0,0,0,-5.66,-4.46,-6.8
4.21,233.6,10.8,1139.3,30,27,30,0,0,0,-4.67,-5.56,-5.81
4.26,243.2,11.5,1189.9,30,27,30,0,0,0,-8.49,-4.45,-5.67
4.21,242.4,10.2,1173.2,30,27,30,0,0,0,-4.81,-6.02,-6.4
4.29,266.5,11.1,1214.5,30,27,30,0,0,0,-8.75,-4.19,-6.35
4.23,237.4,10,1166,30,27,30,0,0,0,-8.89,-6.38,-5.99
4.21,236.7,11.2,1157.7,31,29,31,0,0,0,-8.09,-4.59,-6.56
4.26,262.7,10,1198.5,34,30,33,0,0,0,-6.78,-6.25,-6.67
4.27,271.5,11.1,1217.3,31,27,30,0,0,0,-5.45,-6.5,-6.43
4.21,233.7,12.7,1156.5,30,27,30,0,0,0,-5.98,-4.62,-6.19
4.21,233.7,12.7,1156.5,30,27,30,0,0,0,-5.98,-4.62,-6.19
4.29,227.9,11.7,1147.3,31,27,30,0,0,0,-5.72,-7.05,-6.5
4.26,222.4,13.2,1132,31,27,30,0,0,0,-9.32,-5.33,-6.13
4.26,222.4,13.2,1132,31,27,30,0,0,0,-9.32,-5.33,-6.13
4.28,245.3,13.6,1179.7,23,20,23,0,0,0,-7.03,-6.22,-6.24
4.21,242.23,10.9,1170,30,26,30,0,0,0,-6.44,-6.1,-5.77
4.22,200.6,11.9,1107,30,26,30,0,0,0,-4.49,-5.61,-5.65
4.28,223.9,11.6,1157.7,30,26,30,0,0,0,-7.5,-3.44,-6.01
4.2,227.5,10.8,1146.5,30,26,30,0,0,0,-6.76,-6.1,-5.99
4.29,268.1,12.7,1236.7,27,23,27,0,0,0,-7.57,-6.09,-7.28
4.23,219.8,13.6,1139.8,27,24,27,0,0,0,-4.91,-5.44,-7.35
4.2,203,10.9,1107,20,17,20,0,0,0,-5.61,-4.12,-6.8
4.25,226.7,10.9,1148,20,17,20,0,0,0,-6.72,-4.24,-7.13
4.25,235.6,11.1,1156.2,21,19,23,0,0,0,-5.1,-6.76,-5.36
4.2,210.4,11.3,1119.3,23,20,23,0,0,0,-5.94,-4.47,-6.58
4.28,225.8,11.3,1144.7,27,24,27,0,0,0,-3.97,-4.36,-6.2
4.27,274.7,10.4,1217,33,29,31,0,0,0,-7.15,-6.06,-7.02
4.29,216.3,10.4,1134.4,31,27,31,0,0,0,-6.04,-5.7,-5.41
4.26,200.8,10.5,1099.3,31,27,31,0,0,0,-6.55,-5.51,-5.5
4.23,276.6,10.2,1229,31,27,31,0,0,0,-6.17,-5.74,-7.08
4.27,203.1,10.1,1107,21,19,23,0,0,0,-5.03,-5.65,-4.82
4.2,204.3,10.3,1108,29,26,29,0,0,0,-6.12,-4.94,-5.95
4.22,224,13,1143.5,30,26,30,0,0,0,-6.59,-5.08,-6.4
4.2,220.4,14,1137,30,27,31,0,0,0,-3.97,-4.83,-7.93
4.22,232.5,10,1161.3,27,26,30,0,0,0,-4.33,-5.53,-7.29
4.2,219.5,13.4,1134.2,27,26,29,0,0,0,-6.7,-6.63,-5.91
4.27,230.4,13.6,1154.7,27,26,30,0,0,0,-6.88,-4.77,-6.2
4.25,219.8,12.9,1133.5,29,26,30,0,0,0,-5.45,-4.53,-6.8
4.26,206.6,12.6,1114,29,26,30,0,0,0,-4.64,-5.57,-7.78
4.27,210.6,12.9,1120,29,26,30,0,0,0,-6.55,-6.33,-5.37
4.26,223.6,11.7,1143,30,27,30,0,0,0,-5.44,-6.19,-8.38
4.28,209.5,12.1,1119.5,30,27,31,0,0,0,-5.12,-5.59,-7.04
4.23,272.9,11.4,1220,30,27,31,0,0,0,-8,-4.07,-8.07
4.29,222.2,10.9,1142.5,30,27,31,0,0,0,-4.92,-5.61,-7.41
4.27,232.8,10.9,1165.6,21,19,21,0,0,0,-4.46,-5.26,-8.75
4.28,237.1,11.7,1175.3,23,20,24,0,0,0,-6.95,-5.37,-6.2
4.2,247.4,12.6,1183.5,24,23,26,0,0,0,-6.29,-5.5,-7.78
4.2,227.6,13.5,1146.5,26,23,27,0,0,0,-7.14,-5.56,-6.61
4.24,216.7,14.6,1132.3,38,36,37,0,0,0,-5.51,-5.14,-7.53
4.22,235,14.9,1163,36,33,37,0,0,0,-6.75,-5.55,-7.77
4.23,217.6,14.5,1132.5,33,30,33,0,0,0,-2.62,-5.52,-6.91
4.29,217.1,14.4,1130.9,33,30,34,0,0,0,-6.92,-5.06,-6.94
4.37,218.86,11.9,1133.24,20,17,21,0,0,0,-5.21,-4.15,-5.62
4.37,218.86,11.9,1133.24,20,17,21,0,0,0,-5.21,-4.15,-5.62
4.34,227.4,11.8,1136,21,19,23,0,0,0,-2.34,-6.17,-6.9
